idPersonal,idNews,qReaction,qClassification,qFirstEmotion,qSecondEmotion
560,18,DNA,DNA,DNA,DNA
561,18,LIKE,Neutral,DNA,do not recognize
562,18,WOW,Neutral,surprise,DNA
563,18,WOW,Negative,anger,surprise
564,18,LIKE,Neutral,DNA,do not recognize
565,18,DNA,DNA,DNA,DNA
566,18,DNA,DNA,DNA,DNA
567,18,DNA,DNA,DNA,DNA
568,18,DNA,DNA,DNA,DNA
569,18,DNA,DNA,DNA,DNA
570,18,WOW,Neutral,fear,surprise
571,18,DNA,DNA,DNA,DNA
572,18,LIKE,Neutral,surprise,DNA
573,18,DNA,DNA,DNA,DNA
574,18,WOW,Negative,surprise,DNA
575,18,DNA,DNA,DNA,DNA
576,18,DNA,DNA,DNA,DNA
577,18,ANGRY,Negative,anger,DNA
578,18,DNA,DNA,DNA,DNA
579,18,DNA,DNA,DNA,DNA
580,18,DNA,DNA,DNA,DNA
581,18,WOW,Negative,anger,surprise
582,18,LIKE,Neutral,surprise,DNA
583,18,DNA,DNA,DNA,DNA
584,18,DNA,DNA,DNA,DNA
585,18,ANGRY,Negative,sadness,DNA
586,18,DNA,DNA,DNA,DNA
587,18,WOW,Neutral,surprise,DNA
588,18,DNA,DNA,DNA,DNA
589,18,ANGRY,Negative,anger,DNA
590,18,DNA,DNA,DNA,DNA
591,18,ANGRY,Negative,anger,DNA
592,18,DNA,DNA,DNA,DNA
593,18,DNA,DNA,DNA,DNA
594,18,DNA,DNA,DNA,DNA
595,18,WOW,Neutral,surprise,DNA
596,18,DNA,DNA,DNA,DNA
597,18,ANGRY,Negative,anger,DNA
598,18,DNA,DNA,DNA,DNA
599,18,DNA,DNA,DNA,DNA
600,18,DNA,DNA,DNA,DNA
601,18,DNA,DNA,DNA,DNA
602,18,WOW,Negative,surprise,DNA
603,18,ANGRY,Negative,anger,disgust
604,18,ANGRY,Negative,anger,DNA
605,18,ANGRY,Negative,anger,DNA
606,18,DNA,DNA,DNA,DNA
607,18,LIKE,Neutral,DNA,do not recognize
608,18,DNA,DNA,DNA,DNA
609,18,DNA,DNA,DNA,DNA
610,18,DNA,DNA,DNA,DNA
611,18,DNA,DNA,DNA,DNA
612,18,DNA,DNA,DNA,DNA
613,18,DNA,DNA,DNA,DNA
614,18,WOW,Neutral,surprise,DNA
615,18,WOW,Negative,surprise,DNA
616,18,DNA,DNA,DNA,DNA
617,18,DNA,DNA,DNA,DNA
618,18,WOW,Positive,joy,surprise
619,18,DNA,DNA,DNA,DNA
620,18,WOW,Neutral,surprise,DNA
621,18,DNA,DNA,DNA,DNA
622,18,WOW,Negative,surprise,DNA
623,18,ANGRY,Negative,sadness,DNA
624,18,DNA,DNA,DNA,DNA
625,18,LIKE,Neutral,DNA,do not recognize
626,18,DNA,DNA,DNA,DNA
627,18,DNA,DNA,DNA,DNA
628,18,WOW,Neutral,surprise,DNA
629,18,HAHA,Positive,fear,surprise
630,18,DNA,DNA,DNA,DNA
631,18,DNA,DNA,DNA,DNA
632,18,LIKE,Neutral,surprise,DNA
633,18,ANGRY,Neutral,anger,surprise
634,18,DNA,DNA,DNA,DNA
635,18,LIKE,Neutral,surprise,DNA
637,18,LIKE,Neutral,DNA,do not recognize
639,18,DNA,DNA,DNA,DNA
640,18,ANGRY,Neutral,DNA,do not recognize
641,18,DNA,DNA,DNA,DNA
642,18,DNA,DNA,DNA,DNA
643,18,SAD,Negative,joy,DNA
644,18,ANGRY,Negative,fear,DNA
645,18,DNA,DNA,DNA,DNA
646,18,ANGRY,Negative,anger,do not recognize
647,18,DNA,DNA,DNA,DNA
648,18,LIKE,Negative,surprise,DNA
649,18,DNA,DNA,DNA,DNA
650,18,DNA,DNA,DNA,DNA
651,18,WOW,Neutral,DNA,do not recognize
652,18,DNA,DNA,DNA,DNA
653,18,DNA,DNA,DNA,DNA
654,18,ANGRY,Negative,anger,DNA
655,18,WOW,Negative,surprise,DNA
656,18,DNA,DNA,DNA,DNA
657,18,DNA,DNA,DNA,DNA
658,18,LIKE,Negative,fear,surprise
659,18,DNA,DNA,DNA,DNA
660,18,ANGRY,Negative,anger,DNA
661,18,DNA,DNA,DNA,DNA
662,18,DNA,DNA,DNA,DNA
663,18,LIKE,Negative,DNA,do not recognize
664,18,DNA,DNA,DNA,DNA
665,18,DNA,DNA,DNA,DNA
666,18,DNA,DNA,DNA,DNA
667,18,WOW,Neutral,surprise,DNA
668,18,LIKE,Neutral,DNA,do not recognize
669,18,LIKE,Positive,surprise,DNA
670,18,DNA,DNA,DNA,DNA
671,18,SAD,Negative,fear,DNA
672,18,WOW,Positive,fear,surprise
673,18,LIKE,Neutral,DNA,do not recognize
674,18,ANGRY,Negative,anger,DNA
675,18,ANGRY,Neutral,DNA,do not recognize
676,18,DNA,DNA,DNA,DNA
677,18,DNA,DNA,DNA,DNA
678,18,DNA,DNA,DNA,DNA
679,18,DNA,DNA,DNA,DNA
680,18,DNA,DNA,DNA,DNA
681,18,DNA,DNA,DNA,DNA
682,18,WOW,Positive,surprise,DNA
683,18,WOW,Negative,surprise,DNA
684,18,LIKE,Neutral,DNA,do not recognize
685,18,DNA,DNA,DNA,DNA
686,18,WOW,Neutral,surprise,DNA
687,18,LIKE,Neutral,DNA,do not recognize
688,18,DNA,DNA,DNA,DNA
689,18,DNA,DNA,DNA,DNA
691,18,WOW,Negative,surprise,DNA
692,18,ANGRY,Negative,surprise,DNA
693,18,WOW,Neutral,surprise,DNA
694,18,LIKE,Neutral,surprise,DNA
695,18,DNA,DNA,DNA,DNA
696,18,DNA,DNA,DNA,DNA
697,18,DNA,DNA,DNA,DNA
698,18,DNA,DNA,DNA,DNA
699,18,DNA,DNA,DNA,DNA
700,18,DNA,DNA,DNA,DNA
701,18,DNA,DNA,DNA,DNA
702,18,LIKE,Neutral,anger,surprise
703,18,DNA,DNA,DNA,DNA
704,18,ANGRY,Negative,anger,disgust
705,18,ANGRY,Negative,anger,disgust
285,19,LIKE,Positive,joy,DNA
286,19,LIKE,Positive,joy,DNA
287,19,DNA,DNA,DNA,DNA
288,19,LIKE,Positive,joy,fear
289,19,DNA,DNA,DNA,DNA
290,19,DNA,DNA,DNA,DNA
291,19,DNA,DNA,DNA,DNA
292,19,DNA,DNA,DNA,DNA
293,19,WOW,Negative,surprise,DNA
294,19,LIKE,Positive,joy,fear
295,19,DNA,DNA,DNA,DNA
296,19,DNA,DNA,DNA,DNA
297,19,SAD,Negative,sadness,DNA
298,19,LIKE,Positive,DNA,do not recognize
299,19,DNA,DNA,DNA,DNA
300,19,DNA,DNA,DNA,DNA
302,19,LOVE,Positive,joy,DNA
303,19,DNA,DNA,DNA,DNA
304,19,LIKE,Neutral,surprise,DNA
305,19,DNA,DNA,DNA,DNA
306,19,DNA,DNA,DNA,DNA
307,19,DNA,DNA,DNA,DNA
308,19,DNA,DNA,DNA,DNA
309,19,LOVE,Neutral,joy,DNA
310,19,DNA,DNA,DNA,DNA
311,19,LIKE,Neutral,surprise,DNA
312,19,LIKE,Positive,DNA,do not recognize
313,19,LOVE,Positive,joy,DNA
314,19,LIKE,Neutral,DNA,do not recognize
315,19,HAHA,Negative,joy,surprise
316,19,DNA,DNA,DNA,DNA
317,19,WOW,Positive,fear,surprise
318,19,DNA,DNA,DNA,DNA
319,19,DNA,DNA,DNA,DNA
321,19,DNA,DNA,DNA,DNA
322,19,LIKE,Positive,joy,DNA
323,19,WOW,Positive,joy,DNA
324,19,DNA,DNA,DNA,DNA
325,19,WOW,Negative,fear,DNA
326,19,LIKE,Positive,joy,DNA
327,19,DNA,DNA,DNA,DNA
328,19,DNA,DNA,DNA,DNA
329,19,DNA,DNA,DNA,DNA
330,19,DNA,DNA,DNA,DNA
331,19,WOW,Neutral,joy,fear
332,19,DNA,DNA,DNA,DNA
333,19,DNA,DNA,DNA,DNA
334,19,DNA,DNA,DNA,DNA
335,19,WOW,Neutral,DNA,do not recognize
336,19,DNA,DNA,DNA,DNA
337,19,DNA,DNA,DNA,DNA
338,19,DNA,DNA,DNA,DNA
339,19,DNA,DNA,DNA,DNA
340,19,DNA,DNA,DNA,DNA
341,19,DNA,DNA,DNA,DNA
342,19,DNA,DNA,DNA,DNA
343,19,DNA,DNA,DNA,DNA
344,19,LIKE,Positive,joy,DNA
346,19,LIKE,Positive,joy,DNA
347,19,WOW,Positive,sadness,DNA
348,19,LOVE,Positive,joy,surprise
350,19,DNA,DNA,DNA,DNA
351,19,LIKE,Neutral,DNA,do not recognize
352,19,DNA,DNA,DNA,DNA
353,19,WOW,Positive,surprise,DNA
354,19,DNA,DNA,DNA,DNA
355,19,HAHA,Positive,surprise,DNA
356,19,LIKE,Positive,joy,DNA
357,19,DNA,DNA,DNA,DNA
358,19,DNA,DNA,DNA,DNA
359,19,DNA,DNA,DNA,DNA
360,19,HAHA,Neutral,surprise,DNA
361,19,DNA,DNA,DNA,DNA
362,19,DNA,DNA,DNA,DNA
363,19,HAHA,Neutral,DNA,do not recognize
364,19,LIKE,Positive,joy,DNA
365,19,DNA,DNA,DNA,DNA
366,19,LIKE,Neutral,DNA,do not recognize
367,19,DNA,DNA,DNA,DNA
368,19,LIKE,Neutral,surprise,DNA
369,19,WOW,Neutral,fear,DNA
370,19,DNA,DNA,DNA,DNA
371,19,DNA,DNA,DNA,DNA
372,19,DNA,DNA,DNA,DNA
373,19,DNA,DNA,DNA,DNA
374,19,DNA,DNA,DNA,DNA
375,19,DNA,DNA,DNA,DNA
376,19,LIKE,Positive,joy,DNA
377,19,DNA,DNA,DNA,DNA
378,19,DNA,DNA,DNA,DNA
379,19,DNA,DNA,DNA,DNA
380,19,DNA,DNA,DNA,DNA
381,19,DNA,DNA,DNA,DNA
382,19,DNA,DNA,DNA,DNA
383,19,LIKE,Positive,joy,DNA
384,19,DNA,DNA,DNA,DNA
385,19,DNA,DNA,DNA,DNA
386,19,DNA,DNA,DNA,DNA
387,19,DNA,DNA,DNA,DNA
388,19,HAHA,Neutral,surprise,DNA
389,19,DNA,DNA,DNA,DNA
390,19,DNA,DNA,DNA,DNA
391,19,DNA,DNA,DNA,DNA
392,19,LIKE,Positive,surprise,DNA
393,19,LIKE,Neutral,DNA,do not recognize
394,19,DNA,DNA,DNA,DNA
395,19,LIKE,Positive,joy,DNA
396,19,DNA,DNA,DNA,DNA
397,19,DNA,DNA,DNA,DNA
398,19,DNA,DNA,DNA,DNA
399,19,LIKE,Neutral,DNA,do not recognize
400,19,HAHA,Positive,joy,surprise
402,19,DNA,DNA,DNA,DNA
403,19,DNA,DNA,DNA,DNA
404,19,LIKE,Neutral,anger,do not recognize
405,19,DNA,DNA,DNA,DNA
407,19,DNA,DNA,DNA,DNA
408,19,DNA,DNA,DNA,DNA
409,19,WOW,Negative,fear,DNA
410,19,DNA,DNA,DNA,DNA
411,19,LIKE,Positive,surprise,DNA
412,19,DNA,DNA,DNA,DNA
413,19,LIKE,Neutral,DNA,do not recognize
414,19,DNA,DNA,DNA,DNA
415,19,LOVE,Positive,joy,DNA
416,19,DNA,DNA,DNA,DNA
417,19,DNA,DNA,DNA,DNA
418,19,WOW,Positive,surprise,DNA
419,19,LIKE,Positive,joy,DNA
420,19,LIKE,Neutral,DNA,do not recognize
421,19,DNA,DNA,DNA,DNA
422,19,DNA,DNA,DNA,DNA
423,19,DNA,DNA,DNA,DNA
424,19,DNA,DNA,DNA,DNA
425,19,DNA,DNA,DNA,DNA
426,19,LIKE,Positive,joy,DNA
427,19,DNA,DNA,DNA,DNA
428,19,DNA,DNA,DNA,DNA
429,19,LIKE,Neutral,DNA,do not recognize
430,19,DNA,DNA,DNA,DNA
431,19,WOW,Negative,surprise,DNA
432,19,DNA,DNA,DNA,DNA
433,19,LIKE,Positive,joy,do not recognize
434,19,LIKE,Positive,joy,DNA
435,19,DNA,DNA,DNA,DNA
436,19,DNA,DNA,DNA,DNA
437,19,DNA,DNA,DNA,DNA
438,19,LIKE,Positive,joy,surprise
439,19,LIKE,Neutral,joy,DNA
440,19,LIKE,Positive,joy,DNA
441,19,LIKE,Neutral,DNA,do not recognize
442,19,LIKE,Positive,joy,DNA
444,19,DNA,DNA,DNA,DNA
445,19,LIKE,Positive,joy,DNA
446,19,LIKE,Neutral,DNA,do not recognize
447,19,DNA,DNA,DNA,DNA
448,19,DNA,DNA,DNA,DNA
449,19,LOVE,Positive,joy,DNA
450,19,DNA,DNA,DNA,DNA
452,19,DNA,DNA,DNA,DNA
453,19,WOW,Neutral,surprise,DNA
454,19,DNA,DNA,DNA,DNA
455,19,DNA,DNA,DNA,DNA
456,19,DNA,DNA,DNA,DNA
457,19,DNA,DNA,DNA,DNA
458,19,HAHA,Positive,surprise,DNA
459,19,DNA,DNA,DNA,DNA
460,19,DNA,DNA,DNA,DNA
461,19,DNA,DNA,DNA,DNA
462,19,DNA,DNA,DNA,DNA
463,19,DNA,DNA,DNA,DNA
464,19,LIKE,Positive,surprise,DNA
465,19,LIKE,Neutral,fear,DNA
466,19,DNA,DNA,DNA,DNA
467,19,DNA,DNA,DNA,DNA
468,19,WOW,Neutral,surprise,DNA
469,19,LIKE,Positive,joy,DNA
470,19,DNA,DNA,DNA,DNA
471,19,LIKE,Positive,joy,DNA
472,19,LIKE,Positive,joy,DNA
473,19,LIKE,Positive,joy,DNA
474,19,WOW,Neutral,fear,DNA
475,19,DNA,DNA,DNA,DNA
476,19,LIKE,Positive,surprise,DNA
477,19,DNA,DNA,DNA,DNA
478,19,DNA,DNA,DNA,DNA
479,19,DNA,DNA,DNA,DNA
480,19,DNA,DNA,DNA,DNA
481,19,LIKE,Neutral,surprise,DNA
482,19,SAD,Positive,fear,DNA
483,19,LIKE,Positive,joy,DNA
484,19,LIKE,Neutral,DNA,do not recognize
485,19,LIKE,Positive,joy,DNA
486,19,HAHA,Positive,DNA,do not recognize
487,19,DNA,DNA,DNA,DNA
488,19,LIKE,Neutral,surprise,DNA
489,19,DNA,DNA,DNA,DNA
490,19,DNA,DNA,DNA,DNA
491,19,DNA,DNA,DNA,DNA
492,19,LIKE,Positive,joy,DNA
493,19,LIKE,Positive,DNA,do not recognize
494,19,DNA,DNA,DNA,DNA
495,19,DNA,DNA,DNA,DNA
496,19,DNA,DNA,DNA,DNA
497,19,WOW,Positive,surprise,DNA
498,19,WOW,Neutral,DNA,do not recognize
499,19,DNA,DNA,DNA,DNA
500,19,LIKE,Positive,joy,DNA
501,19,LIKE,Positive,joy,DNA
502,19,LIKE,Negative,sadness,fear
503,19,DNA,DNA,DNA,DNA
504,19,LIKE,Negative,surprise,DNA
505,19,DNA,DNA,DNA,DNA
506,19,DNA,DNA,DNA,DNA
507,19,DNA,DNA,DNA,DNA
508,19,WOW,Positive,surprise,DNA
509,19,DNA,DNA,DNA,DNA
510,19,DNA,DNA,DNA,DNA
511,19,DNA,DNA,DNA,DNA
512,19,DNA,DNA,DNA,DNA
513,19,DNA,DNA,DNA,DNA
514,19,DNA,DNA,DNA,DNA
515,19,DNA,DNA,DNA,DNA
516,19,LIKE,Positive,DNA,do not recognize
517,19,HAHA,Positive,DNA,do not recognize
518,19,LIKE,Positive,joy,DNA
519,19,LIKE,Positive,joy,DNA
520,19,DNA,DNA,DNA,DNA
521,19,DNA,DNA,DNA,DNA
522,19,DNA,DNA,DNA,DNA
523,19,DNA,DNA,DNA,DNA
524,19,LIKE,Positive,joy,DNA
525,19,LIKE,Neutral,sadness,surprise
526,19,LIKE,Positive,joy,DNA
527,19,DNA,DNA,DNA,DNA
528,19,DNA,DNA,DNA,DNA
529,19,LIKE,Positive,joy,DNA
530,19,DNA,DNA,DNA,DNA
531,19,WOW,Neutral,DNA,do not recognize
532,19,DNA,DNA,DNA,DNA
533,19,DNA,DNA,DNA,DNA
534,19,DNA,DNA,DNA,DNA
535,19,LIKE,Positive,joy,fear
536,19,HAHA,Neutral,surprise,DNA
537,19,LIKE,Positive,joy,fear
538,19,DNA,DNA,DNA,DNA
539,19,DNA,DNA,DNA,DNA
540,19,WOW,Neutral,surprise,DNA
541,19,DNA,DNA,DNA,DNA
542,19,DNA,DNA,DNA,DNA
543,19,WOW,Positive,surprise,DNA
544,19,DNA,DNA,DNA,DNA
545,19,DNA,DNA,DNA,DNA
546,19,DNA,DNA,DNA,DNA
547,19,WOW,Positive,DNA,do not recognize
548,19,DNA,DNA,DNA,DNA
549,19,DNA,DNA,DNA,DNA
550,19,DNA,DNA,DNA,DNA
551,19,DNA,DNA,DNA,DNA
552,19,DNA,DNA,DNA,DNA
554,19,DNA,DNA,DNA,DNA
555,19,DNA,DNA,DNA,DNA
556,19,DNA,DNA,DNA,DNA
557,19,DNA,DNA,DNA,DNA
558,19,LIKE,Positive,joy,do not recognize
559,19,DNA,DNA,DNA,DNA
560,19,DNA,DNA,DNA,DNA
561,19,LIKE,Neutral,DNA,do not recognize
562,19,LIKE,Positive,joy,DNA
563,19,LIKE,Neutral,DNA,do not recognize
564,19,LIKE,Neutral,surprise,DNA
565,19,DNA,DNA,DNA,DNA
566,19,DNA,DNA,DNA,DNA
567,19,DNA,DNA,DNA,DNA
568,19,DNA,DNA,DNA,DNA
569,19,DNA,DNA,DNA,DNA
570,19,WOW,Neutral,surprise,DNA
571,19,DNA,DNA,DNA,DNA
572,19,LIKE,Positive,joy,surprise
573,19,DNA,DNA,DNA,DNA
574,19,LIKE,Neutral,DNA,do not recognize
575,19,DNA,DNA,DNA,DNA
576,19,DNA,DNA,DNA,DNA
577,19,LIKE,Neutral,DNA,do not recognize
578,19,DNA,DNA,DNA,DNA
579,19,DNA,DNA,DNA,DNA
580,19,DNA,DNA,DNA,DNA
581,19,LIKE,Neutral,DNA,do not recognize
582,19,LIKE,Neutral,DNA,do not recognize
583,19,DNA,DNA,DNA,DNA
584,19,DNA,DNA,DNA,DNA
585,19,LOVE,Positive,joy,DNA
586,19,DNA,DNA,DNA,DNA
587,19,LIKE,Neutral,surprise,DNA
588,19,DNA,DNA,DNA,DNA
589,19,LIKE,Positive,sadness,surprise
590,19,DNA,DNA,DNA,DNA
591,19,LIKE,Positive,joy,DNA
592,19,DNA,DNA,DNA,DNA
593,19,DNA,DNA,DNA,DNA
594,19,DNA,DNA,DNA,DNA
595,19,WOW,Neutral,surprise,DNA
596,19,DNA,DNA,DNA,DNA
597,19,WOW,Neutral,surprise,DNA
598,19,DNA,DNA,DNA,DNA
599,19,DNA,DNA,DNA,DNA
600,19,DNA,DNA,DNA,DNA
601,19,DNA,DNA,DNA,DNA
602,19,LIKE,Positive,joy,DNA
603,19,LIKE,Positive,joy,DNA
604,19,LIKE,Positive,joy,DNA
605,19,LIKE,Positive,DNA,do not recognize
606,19,DNA,DNA,DNA,DNA
607,19,WOW,Neutral,surprise,DNA
608,19,DNA,DNA,DNA,DNA
609,19,DNA,DNA,DNA,DNA
610,19,DNA,DNA,DNA,DNA
611,19,DNA,DNA,DNA,DNA
612,19,DNA,DNA,DNA,DNA
613,19,DNA,DNA,DNA,DNA
614,19,LIKE,Positive,surprise,DNA
615,19,LIKE,Positive,joy,surprise
616,19,DNA,DNA,DNA,DNA
617,19,DNA,DNA,DNA,DNA
618,19,LIKE,Neutral,fear,surprise
619,19,DNA,DNA,DNA,DNA
620,19,LIKE,Positive,DNA,do not recognize
621,19,DNA,DNA,DNA,DNA
622,19,LOVE,Positive,joy,DNA
623,19,LIKE,Neutral,surprise,DNA
624,19,DNA,DNA,DNA,DNA
625,19,HAHA,Neutral,joy,DNA
626,19,DNA,DNA,DNA,DNA
627,19,DNA,DNA,DNA,DNA
628,19,LIKE,Positive,joy,DNA
629,19,HAHA,Positive,joy,surprise
630,19,DNA,DNA,DNA,DNA
631,19,DNA,DNA,DNA,DNA
632,19,LIKE,Neutral,joy,fear
633,19,LIKE,Positive,DNA,do not recognize
634,19,DNA,DNA,DNA,DNA
635,19,LIKE,Neutral,DNA,do not recognize
637,19,WOW,Positive,surprise,DNA
639,19,DNA,DNA,DNA,DNA
640,19,LIKE,Neutral,DNA,do not recognize
641,19,DNA,DNA,DNA,DNA
642,19,DNA,DNA,DNA,DNA
643,19,ANGRY,Neutral,disgust,DNA
644,19,DNA,DNA,DNA,DNA
645,19,DNA,DNA,DNA,DNA
646,19,HAHA,Positive,DNA,do not recognize
647,19,DNA,DNA,DNA,DNA
648,19,LIKE,Positive,surprise,DNA
649,19,DNA,DNA,DNA,DNA
650,19,DNA,DNA,DNA,DNA
651,19,LIKE,Neutral,DNA,do not recognize
652,19,DNA,DNA,DNA,DNA
653,19,DNA,DNA,DNA,DNA
654,19,LIKE,Positive,joy,surprise
655,19,DNA,DNA,DNA,DNA
656,19,DNA,DNA,DNA,DNA
657,19,DNA,DNA,DNA,DNA
658,19,LIKE,Positive,joy,DNA
659,19,DNA,DNA,DNA,DNA
660,19,LIKE,Positive,joy,DNA
661,19,DNA,DNA,DNA,DNA
662,19,DNA,DNA,DNA,DNA
663,19,LIKE,Neutral,DNA,do not recognize
664,19,DNA,DNA,DNA,DNA
665,19,DNA,DNA,DNA,DNA
666,19,DNA,DNA,DNA,DNA
667,19,WOW,Positive,joy,surprise
668,19,LIKE,Neutral,DNA,do not recognize
669,19,LIKE,Positive,surprise,DNA
670,19,DNA,DNA,DNA,DNA
671,19,LIKE,Positive,joy,DNA
672,19,LIKE,Positive,joy,DNA
673,19,WOW,Positive,surprise,DNA
674,19,WOW,Neutral,surprise,DNA
675,19,LIKE,Neutral,DNA,do not recognize
676,19,DNA,DNA,DNA,DNA
677,19,DNA,DNA,DNA,DNA
678,19,DNA,DNA,DNA,DNA
679,19,DNA,DNA,DNA,DNA
680,19,DNA,DNA,DNA,DNA
681,19,DNA,DNA,DNA,DNA
682,19,WOW,Positive,joy,DNA
683,19,HAHA,Positive,joy,DNA
684,19,LIKE,Positive,joy,DNA
685,19,DNA,DNA,DNA,DNA
686,19,WOW,Positive,surprise,DNA
687,19,DNA,DNA,DNA,DNA
688,19,DNA,DNA,DNA,DNA
689,19,DNA,DNA,DNA,DNA
691,19,LIKE,Positive,joy,DNA
692,19,WOW,Negative,surprise,DNA
693,19,LIKE,Positive,surprise,DNA
694,19,LIKE,Neutral,DNA,do not recognize
695,19,DNA,DNA,DNA,DNA
696,19,DNA,DNA,DNA,DNA
697,19,DNA,DNA,DNA,DNA
698,19,DNA,DNA,DNA,DNA
699,19,DNA,DNA,DNA,DNA
700,19,DNA,DNA,DNA,DNA
701,19,DNA,DNA,DNA,DNA
702,19,LIKE,Positive,DNA,do not recognize
703,19,DNA,DNA,DNA,DNA
704,19,LIKE,Negative,fear,surprise
705,19,WOW,Neutral,surprise,DNA
285,20,WOW,Negative,anger,fear
286,20,ANGRY,Negative,disgust,DNA
287,20,DNA,DNA,DNA,DNA
288,20,SAD,Negative,sadness,disgust
289,20,DNA,DNA,DNA,DNA
290,20,DNA,DNA,DNA,DNA
291,20,DNA,DNA,DNA,DNA
292,20,DNA,DNA,DNA,DNA
293,20,SAD,Negative,sadness,anger
294,20,ANGRY,Negative,sadness,anger
295,20,DNA,DNA,DNA,DNA
296,20,DNA,DNA,DNA,DNA
297,20,SAD,Negative,sadness,anger
298,20,ANGRY,Negative,DNA,do not recognize
299,20,DNA,DNA,DNA,DNA
300,20,DNA,DNA,DNA,DNA
302,20,ANGRY,Negative,anger,disgust
303,20,DNA,DNA,DNA,DNA
304,20,ANGRY,Neutral,anger,DNA
305,20,DNA,DNA,DNA,DNA
306,20,DNA,DNA,DNA,DNA
307,20,DNA,DNA,DNA,DNA
308,20,DNA,DNA,DNA,DNA
309,20,ANGRY,Negative,anger,disgust
310,20,DNA,DNA,DNA,DNA
311,20,WOW,Negative,surprise,DNA
312,20,ANGRY,Negative,disgust,fear
313,20,ANGRY,Negative,anger,disgust
314,20,LIKE,Neutral,DNA,do not recognize
315,20,ANGRY,Negative,disgust,fear
316,20,DNA,DNA,DNA,DNA
317,20,WOW,Negative,disgust,DNA
318,20,DNA,DNA,DNA,DNA
319,20,DNA,DNA,DNA,DNA
321,20,DNA,DNA,DNA,DNA
322,20,ANGRY,Negative,anger,DNA
323,20,ANGRY,Negative,sadness,disgust
324,20,DNA,DNA,DNA,DNA
325,20,ANGRY,Negative,disgust,DNA
326,20,ANGRY,Negative,fear,surprise
327,20,DNA,DNA,DNA,DNA
328,20,DNA,DNA,DNA,DNA
329,20,DNA,DNA,DNA,DNA
330,20,DNA,DNA,DNA,DNA
331,20,SAD,Negative,disgust,fear
332,20,DNA,DNA,DNA,DNA
333,20,DNA,DNA,DNA,DNA
334,20,DNA,DNA,DNA,DNA
335,20,ANGRY,Negative,anger,disgust
336,20,DNA,DNA,DNA,DNA
337,20,DNA,DNA,DNA,DNA
338,20,DNA,DNA,DNA,DNA
339,20,DNA,DNA,DNA,DNA
340,20,DNA,DNA,DNA,DNA
341,20,DNA,DNA,DNA,DNA
342,20,DNA,DNA,DNA,DNA
343,20,DNA,DNA,DNA,DNA
344,20,ANGRY,Negative,disgust,surprise
346,20,LIKE,Positive,surprise,DNA
347,20,ANGRY,Negative,disgust,DNA
348,20,HAHA,Neutral,DNA,do not recognize
350,20,DNA,DNA,DNA,DNA
351,20,LIKE,Neutral,disgust,surprise
352,20,DNA,DNA,DNA,DNA
353,20,ANGRY,Negative,anger,disgust
354,20,DNA,DNA,DNA,DNA
355,20,ANGRY,Negative,anger,disgust
356,20,ANGRY,Negative,disgust,DNA
357,20,DNA,DNA,DNA,DNA
358,20,DNA,DNA,DNA,DNA
359,20,DNA,DNA,DNA,DNA
360,20,SAD,Negative,surprise,DNA
361,20,DNA,DNA,DNA,DNA
362,20,DNA,DNA,DNA,DNA
363,20,LIKE,Neutral,anger,disgust
364,20,SAD,Negative,DNA,do not recognize
365,20,DNA,DNA,DNA,DNA
366,20,ANGRY,Negative,anger,disgust
367,20,DNA,DNA,DNA,DNA
368,20,DNA,DNA,DNA,DNA
369,20,ANGRY,Negative,disgust,DNA
370,20,DNA,DNA,DNA,DNA
371,20,DNA,DNA,DNA,DNA
372,20,DNA,DNA,DNA,DNA
373,20,DNA,DNA,DNA,DNA
374,20,DNA,DNA,DNA,DNA
375,20,DNA,DNA,DNA,DNA
376,20,ANGRY,Negative,disgust,DNA
377,20,DNA,DNA,DNA,DNA
378,20,DNA,DNA,DNA,DNA
379,20,DNA,DNA,DNA,DNA
380,20,DNA,DNA,DNA,DNA
381,20,DNA,DNA,DNA,DNA
382,20,DNA,DNA,DNA,DNA
383,20,WOW,Negative,disgust,DNA
384,20,DNA,DNA,DNA,DNA
385,20,DNA,DNA,DNA,DNA
386,20,DNA,DNA,DNA,DNA
387,20,DNA,DNA,DNA,DNA
388,20,LIKE,Negative,anger,disgust
389,20,DNA,DNA,DNA,DNA
390,20,DNA,DNA,DNA,DNA
391,20,DNA,DNA,DNA,DNA
392,20,ANGRY,Positive,surprise,DNA
393,20,HAHA,Negative,disgust,surprise
394,20,DNA,DNA,DNA,DNA
395,20,WOW,Negative,disgust,DNA
396,20,DNA,DNA,DNA,DNA
397,20,DNA,DNA,DNA,DNA
398,20,DNA,DNA,DNA,DNA
399,20,ANGRY,Negative,disgust,DNA
400,20,LIKE,Negative,anger,surprise
402,20,DNA,DNA,DNA,DNA
403,20,DNA,DNA,DNA,DNA
404,20,SAD,Negative,disgust,fear
405,20,DNA,DNA,DNA,DNA
407,20,DNA,DNA,DNA,DNA
408,20,DNA,DNA,DNA,DNA
409,20,ANGRY,Negative,disgust,DNA
410,20,DNA,DNA,DNA,DNA
411,20,ANGRY,Negative,disgust,DNA
412,20,DNA,DNA,DNA,DNA
413,20,LIKE,Negative,disgust,DNA
414,20,DNA,DNA,DNA,DNA
415,20,WOW,Negative,anger,disgust
416,20,DNA,DNA,DNA,DNA
417,20,DNA,DNA,DNA,DNA
418,20,ANGRY,Negative,disgust,fear
419,20,DNA,DNA,DNA,DNA
